epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
66,3151.82,1.18698,1.98015,0.75165,1.56411,0,0.68568,0.48197,0.49511,0.20365,0.69866,0.50427,0.50514,0.18508,2.30728,3.77545,1.58914,2.83055,0,0.000594286,0.000594286,0.000594286
67,3201.49,1.17958,1.95701,0.75019,1.55396,0,0.72036,0.5055,0.5168,0.20835,0.71835,0.50073,0.45711,0.1851,2.2824,3.69952,1.56627,2.89264,0,0.000577782,0.000577782,0.000577782
68,3250.49,1.1659,1.96405,0.75525,1.54911,0,0.64633,0.51824,0.49193,0.19661,0.64156,0.52115,0.47454,0.18021,2.44301,3.69535,1.6502,3.07074,0,0.000561279,0.000561279,0.000561279
69,3299.58,1.13623,1.90964,0.73335,1.51201,0,0.61648,0.49365,0.47251,0.19064,0.6786,0.49191,0.46754,0.17958,2.38621,3.8593,1.64396,3.04544,0,0.000544776,0.000544776,0.000544776
70,3348.07,1.12296,1.89965,0.70576,1.50602,0,0.6177,0.48769,0.49093,0.19777,0.62503,0.4925,0.462,0.17092,2.35261,3.92576,1.65169,3.01128,0,0.000528272,0.000528272,0.000528272
71,3396.16,1.12864,1.86943,0.71539,1.51049,0,0.6575,0.52937,0.5247,0.20232,0.72899,0.44909,0.45043,0.17776,2.34489,3.91328,1.60416,2.85269,0,0.000511769,0.000511769,0.000511769
72,3444.39,1.11238,1.89169,0.70148,1.49201,0,0.60562,0.54331,0.50671,0.19876,0.55191,0.46296,0.41652,0.16711,2.37909,3.83766,1.64878,3.01611,0,0.000495266,0.000495266,0.000495266
73,3492.63,1.1214,1.85559,0.71072,1.50273,0,0.73368,0.4432,0.52784,0.21784,0.67884,0.41976,0.45807,0.19175,2.40651,3.93693,1.639,2.98988,0,0.000478762,0.000478762,0.000478762
74,3540.19,1.10218,1.86322,0.69805,1.4909,0,0.5738,0.50006,0.49229,0.20641,0.66577,0.42796,0.45075,0.19016,2.40149,3.67487,1.60626,3.02794,0,0.000462259,0.000462259,0.000462259
75,3587.6,1.09492,1.84233,0.67708,1.48791,0,0.66794,0.47582,0.49717,0.20161,0.6441,0.45779,0.43387,0.17936,2.42939,3.86908,1.68356,3.10219,0,0.000445756,0.000445756,0.000445756
76,3636.2,1.06116,1.79391,0.67754,1.45501,0,0.56948,0.49954,0.49038,0.21717,0.55994,0.49152,0.44673,0.18542,2.35693,3.86155,1.67079,3.01553,0,0.000429253,0.000429253,0.000429253
77,3684.87,1.0504,1.78554,0.65269,1.44898,0,0.62818,0.52841,0.53119,0.22152,0.71276,0.45498,0.48179,0.19528,2.36906,3.91179,1.53271,3.07147,0,0.000412749,0.000412749,0.000412749
