epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
64,1389.44,1.65998,2.79557,1.32458,1.80218,0,0.52871,0.52307,0.49461,0.20491,0.5641,0.47337,0.44707,0.16871,2.2575,3.53041,1.80453,2.2894,0,0.000627292,0.000627292,0.000627292
65,1410.54,1.67678,2.79109,1.31987,1.81499,0,0.569,0.44238,0.43894,0.1841,0.61122,0.40926,0.42507,0.1576,2.30369,3.62507,1.83315,2.30397,0,0.000610789,0.000610789,0.000610789
66,1431.99,1.67076,2.80483,1.31174,1.80806,0,0.58269,0.44447,0.45696,0.18114,0.54522,0.41988,0.41359,0.15671,2.2683,3.62381,1.79891,2.27463,0,0.000594286,0.000594286,0.000594286
67,1453.41,1.65669,2.81648,1.29414,1.79236,0,0.57898,0.47957,0.48281,0.20139,0.53847,0.48751,0.45442,0.16366,2.22922,3.53528,1.84054,2.25668,0,0.000577782,0.000577782,0.000577782
68,1474.63,1.61915,2.78316,1.27957,1.76306,0,0.70495,0.43858,0.50023,0.2213,0.70495,0.43858,0.48364,0.17752,2.24462,3.54516,1.79862,2.30758,0,0.000561279,0.000561279,0.000561279
69,1495.73,1.63498,2.73738,1.26572,1.77715,0,0.66992,0.45607,0.48913,0.21335,0.66305,0.45492,0.48187,0.18503,2.25199,3.47305,1.79504,2.30052,0,0.000544776,0.000544776,0.000544776
70,1517.04,1.6066,2.69041,1.27003,1.75208,0,0.57208,0.43974,0.4939,0.20407,0.66944,0.40534,0.4686,0.16544,2.31774,3.54348,1.81371,2.32752,0,0.000528272,0.000528272,0.000528272
71,1538.29,1.612,2.68209,1.28123,1.76436,0,0.64911,0.43816,0.49812,0.19494,0.64911,0.43816,0.47503,0.17526,2.27479,3.48828,1.85366,2.34536,0,0.000511769,0.000511769,0.000511769
72,1559.24,1.60022,2.69043,1.24753,1.76521,0,0.6139,0.47841,0.49824,0.2163,0.59085,0.46003,0.46123,0.1774,2.24669,3.53101,1.79176,2.26091,0,0.000495266,0.000495266,0.000495266
73,1580.33,1.58884,2.6778,1.23438,1.73965,0,0.55921,0.51593,0.51042,0.2029,0.55382,0.50069,0.48116,0.17576,2.24165,3.52935,1.74187,2.28664,0,0.000478762,0.000478762,0.000478762
74,1601.47,1.56647,2.64612,1.21042,1.73904,0,0.64175,0.43764,0.49873,0.20328,0.66238,0.46148,0.46881,0.17305,2.25956,3.60901,1.76803,2.27054,0,0.000462259,0.000462259,0.000462259
75,1622.69,1.53293,2.63162,1.20711,1.71086,0,0.65191,0.4884,0.50422,0.2022,0.69512,0.45863,0.48581,0.17808,2.27117,3.51196,1.80489,2.2993,0,0.000445756,0.000445756,0.000445756
76,1643.94,1.53546,2.60425,1.19058,1.70544,0,0.63049,0.45889,0.48765,0.19332,0.63049,0.45889,0.47088,0.1757,2.2899,3.49509,1.80409,2.30818,0,0.000429253,0.000429253,0.000429253
77,1665.15,1.52431,2.58621,1.18568,1.69587,0,0.61659,0.51492,0.51199,0.19109,0.63318,0.48587,0.48442,0.17376,2.3053,3.61504,1.83073,2.34502,0,0.000412749,0.000412749,0.000412749
78,1686.35,1.52338,2.5943,1.163,1.69731,0,0.55073,0.47495,0.50062,0.20922,0.54632,0.48199,0.48334,0.17961,2.31259,3.51968,1.79453,2.36791,0,0.000396246,0.000396246,0.000396246
79,1707.74,1.51961,2.55517,1.16437,1.69867,0,0.67458,0.42805,0.4659,0.19147,0.69146,0.43525,0.44908,0.15947,2.2921,3.66031,1.77619,2.34138,0,0.000379743,0.000379743,0.000379743
80,1729.18,1.51718,2.56998,1.16655,1.69825,0,0.61029,0.51362,0.51909,0.21763,0.60973,0.49643,0.49453,0.18324,2.2448,3.61914,1.76298,2.30705,0,0.000363239,0.000363239,0.000363239
