filename,stratum,realization,mode,normalized_radius,radial_power,radial_power_share
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.9010416666666666,25.579200605701836,4.6996858891097e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.9114583333333334,25.89893952444214,4.758431762671834e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.921875,24.830891881475335,4.562198560785568e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.9322916666666666,23.72842868196006,4.35964216264427e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.9427083333333334,23.93606137604623,4.397790674693434e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.953125,22.22721159224257,4.083822410424846e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.9635416666666666,28.46584831662476,5.2300518580458535e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.9739583333333334,24.65862253502387,4.530547383365128e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.984375,18.74078432862441,3.4432584902771144e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.9947916666666666,26.626191278254346,4.892050277882963e-08
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.005208333333333333,537918706.0219439,0.996237715258009
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.015625,1217899.5736330473,0.0022555777946870544
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.026041666666666668,300126.65232621116,0.0005558414069900407
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.036458333333333336,183644.44916311125,0.0003401137093875484
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.046875,102359.61739291421,0.0001895723465732029
