filename,stratum,realization,metric,w1_effect_without_aug,w1_effect_after_matched_aug,order_effect_strong_then_w1_minus_w1_then_strong
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,0,clipping_fraction,0.0104296875,0.0,4.069010416666667e-06
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,0,laplacian_variance,0.00974796712398529,0.001292683184146881,9.014271199703217e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,0,gradient_mean,0.02214685082435608,0.016393110156059265,3.7670135498046875e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,0,lesion_gradient_mean,0.019943922758102417,0.013974830508232117,-0.0004959255456924438
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,0,background_gradient_mean,0.022196710109710693,0.01649448275566101,5.994737148284912e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,1,low_energy_share,-0.0031023500793493364,-0.0009928612126319791,-5.022473001670136e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,1,mid_energy_share,0.0011589403143730925,0.0006316297060340328,1.3977969080552002e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,1,high_energy_share,0.0019435542228304278,0.0003612536791278663,3.623155594617306e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,1,clipping_fraction,0.0104296875,0.0,1.1393229166666667e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,1,laplacian_variance,0.00974796712398529,0.0023043574765324593,0.00016113463789224625
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,1,gradient_mean,0.02214685082435608,0.018647432327270508,0.0003139376640319824
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,1,lesion_gradient_mean,0.019943922758102417,0.015470609068870544,-0.00039821863174438477
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,1,background_gradient_mean,0.022196710109710693,0.018754884600639343,0.0003380775451660156
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,2,low_energy_share,-0.0031023500793493364,-0.0017564027506441482,-4.324227168794881e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,2,mid_energy_share,0.0011589403143730925,0.0011239355819914077,4.718989770691531e-06
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,2,high_energy_share,0.0019435542228304278,0.0006323833201781993,3.8750077708970924e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,2,clipping_fraction,0.0104296875,0.0015527343749999756,0.002143554687500021
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,2,laplacian_variance,0.00974796712398529,0.0013812249526381493,4.450604319572449e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,2,gradient_mean,0.02214685082435608,0.012918263673782349,0.0005292892456054688
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,2,lesion_gradient_mean,0.019943922758102417,0.012401968240737915,0.00032061338424682617
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,2,background_gradient_mean,0.022196710109710693,0.012934297323226929,0.0005357265472412109
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,3,low_energy_share,-0.0031023500793493364,-0.001465866518106429,-0.00010992974516943477
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,3,mid_energy_share,0.0011589403143730925,0.0009831941598900688,3.901195003412454e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,3,high_energy_share,0.0019435542228304278,0.00048238449707929676,7.131354935250613e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,3,clipping_fraction,0.0104296875,2.034505208333333e-05,0.0001123046875
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,3,laplacian_variance,0.00974796712398529,0.0008626524358987808,9.169615805149078e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,3,gradient_mean,0.02214685082435608,0.012011632323265076,0.0009253025054931641
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,3,lesion_gradient_mean,0.019943922758102417,0.009949594736099243,0.0008191764354705811
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,3,background_gradient_mean,0.022196710109710693,0.012085407972335815,0.0009290575981140137
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,4,low_energy_share,-0.0031023500793493364,-0.0010234760285343647,-0.00016831506107650718
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,4,mid_energy_share,0.0011589403143730925,0.00044443046710061296,0.00013670231466120057
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,4,high_energy_share,0.0019435542228304278,0.0005795129067085797,3.118572948927973e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,4,clipping_fraction,0.0104296875,0.0008577473958333304,0.0010319010416666718
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,4,laplacian_variance,0.00974796712398529,0.0013863332569599152,6.37611374258995e-05
