epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
81,1748.59,1.9992,3.33209,1.77849,2.01358,0,0.57849,0.55703,0.4761,0.19721,0.51362,0.51247,0.41007,0.15009,2.10032,3.38326,1.76362,2.08317,0,0.000346736,0.000346736,0.000346736
82,1769.93,2.02416,3.37186,1.77713,2.02905,0,0.60164,0.51004,0.4941,0.20664,0.53268,0.46086,0.4063,0.14377,2.03616,3.38949,1.77912,2.05643,0,0.000330233,0.000330233,0.000330233
83,1791.33,2.01266,3.30795,1.76767,2.01701,0,0.66821,0.45702,0.49588,0.21169,0.56596,0.40568,0.3988,0.15054,2.07249,3.4422,1.76538,2.07272,0,0.000313729,0.000313729,0.000313729
84,1812.71,2.01607,3.31469,1.73702,2.02253,0,0.58122,0.49134,0.49623,0.21319,0.5325,0.44447,0.40358,0.14898,2.06523,3.42297,1.77585,2.07177,0,0.000297226,0.000297226,0.000297226
85,1834.06,2.00375,3.34314,1.7475,2.01079,0,0.60677,0.48903,0.53175,0.22091,0.60713,0.44262,0.43006,0.15766,2.05721,3.38748,1.71333,2.07452,0,0.000280723,0.000280723,0.000280723
86,1855.96,2.01986,3.32168,1.76224,2.02662,0,0.5882,0.49968,0.5098,0.21099,0.56539,0.45625,0.39932,0.14938,2.05254,3.43919,1.75392,2.04886,0,0.00026422,0.00026422,0.00026422
87,1877.46,1.9804,3.27539,1.7126,1.97391,0,0.5528,0.48734,0.46901,0.19902,0.52566,0.42332,0.37707,0.1381,2.06969,3.41781,1.80268,2.04452,0,0.000247716,0.000247716,0.000247716
88,1898.81,1.99556,3.29563,1.72249,1.97852,0,0.61492,0.48769,0.52011,0.20707,0.55619,0.42334,0.42755,0.15692,2.10116,3.40809,1.74561,2.07833,0,0.000231213,0.000231213,0.000231213
89,1920.28,1.97053,3.23326,1.70945,1.9959,0,0.60198,0.50773,0.51819,0.22009,0.53577,0.44158,0.42564,0.15546,2.05312,3.37635,1.76926,2.04004,0,0.00021471,0.00021471,0.00021471
90,1941.59,1.96149,3.2986,1.7286,1.99192,0,0.59462,0.49188,0.51717,0.21119,0.54447,0.41515,0.41107,0.15325,2.0749,3.41328,1.77349,2.03296,0,0.000198206,0.000198206,0.000198206
91,1965.39,1.96672,3.26743,1.72951,2.00056,0,0.57032,0.51362,0.52391,0.22099,0.54669,0.45036,0.45054,0.16661,2.05522,3.38974,1.78648,2.04176,0,0.000181703,0.000181703,0.000181703
92,1987.18,1.97358,3.26055,1.69286,1.97786,0,0.65427,0.50543,0.52059,0.21588,0.61298,0.41094,0.41641,0.15631,2.03861,3.33299,1.7532,2.05576,0,0.0001652,0.0001652,0.0001652
93,2008.55,1.94482,3.25159,1.68022,1.9469,0,0.58615,0.5256,0.52987,0.21831,0.56276,0.43269,0.42688,0.15438,2.03235,3.36415,1.7533,2.02966,0,0.000148696,0.000148696,0.000148696
94,2029.96,1.93744,3.27245,1.67871,1.96086,0,0.62923,0.53821,0.53938,0.21449,0.55142,0.47726,0.45783,0.15847,2.03117,3.32313,1.74722,2.04744,0,0.000132193,0.000132193,0.000132193
95,2051.62,1.96854,3.25244,1.66812,1.96502,0,0.61608,0.4843,0.54123,0.22659,0.52119,0.41515,0.427,0.15891,2.03358,3.39613,1.73427,2.026,0,0.00011569,0.00011569,0.00011569
96,2073.18,1.95813,3.23772,1.6476,1.95325,0,0.60782,0.5064,0.52668,0.22524,0.62655,0.44562,0.46,0.16481,2.04311,3.33453,1.72497,2.04451,0,9.91865e-05,9.91865e-05,9.91865e-05
97,2094.76,1.93245,3.25523,1.68084,1.93249,0,0.6122,0.51478,0.51815,0.21686,0.55126,0.37994,0.41768,0.15576,2.06858,3.34131,1.73868,2.04081,0,8.26832e-05,8.26832e-05,8.26832e-05
98,2116.41,1.92726,3.21985,1.64108,1.93576,0,0.63037,0.46731,0.5315,0.22282,0.6424,0.40222,0.44426,0.1632,2.07605,3.36339,1.73368,2.0456,0,6.61799e-05,6.61799e-05,6.61799e-05
99,2137.57,1.93083,3.2177,1.66658,1.94337,0,0.5903,0.49134,0.52127,0.21918,0.56952,0.43039,0.45363,0.16598,2.04961,3.35215,1.74333,2.03985,0,4.96766e-05,4.96766e-05,4.96766e-05
100,2159.13,1.93805,3.2401,1.67198,1.94499,0,0.63854,0.50658,0.52304,0.22157,0.59693,0.46973,0.48181,0.16633,2.05309,3.32652,1.74088,2.04244,0,3.31733e-05,3.31733e-05,3.31733e-05
