epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,503.422,2.25664,1.89423,1.37271,0.16687,0.18786,0.10159,0.02979,2.62229,2.49783,1.6369,0.000511769,0.000511769,0.000511769
72,510.701,2.27119,1.84484,1.33508,0.16621,0.17946,0.09378,0.02768,2.65953,2.53956,1.66591,0.000495266,0.000495266,0.000495266
73,517.653,2.26384,1.86575,1.34077,0.16965,0.19417,0.10556,0.03412,2.6494,2.49304,1.64259,0.000478762,0.000478762,0.000478762
74,524.646,2.23587,1.82645,1.34267,0.18246,0.16276,0.09351,0.02766,2.65245,2.48431,1.64854,0.000462259,0.000462259,0.000462259
75,531.612,2.21071,1.80884,1.34254,0.16413,0.20011,0.10118,0.02967,2.63331,2.48302,1.65605,0.000445756,0.000445756,0.000445756
76,538.562,2.24691,1.83928,1.33302,0.20251,0.2057,0.11177,0.03339,2.65249,2.44696,1.65354,0.000429253,0.000429253,0.000429253
77,545.554,2.22548,1.78307,1.32758,0.16263,0.21497,0.10349,0.03001,2.64222,2.50871,1.64569,0.000412749,0.000412749,0.000412749
78,552.703,2.24718,1.80247,1.31789,0.17039,0.20944,0.10219,0.03035,2.64231,2.47646,1.66893,0.000396246,0.000396246,0.000396246
79,559.663,2.20026,1.7721,1.32573,0.15678,0.19774,0.09623,0.03091,2.61892,2.4723,1.65337,0.000379743,0.000379743,0.000379743
80,566.63,2.21389,1.81508,1.32396,0.1951,0.18467,0.11171,0.03271,2.7079,2.54763,1.6633,0.000363239,0.000363239,0.000363239
81,573.613,2.19344,1.75795,1.32131,0.18367,0.18569,0.10148,0.03184,2.71251,2.49253,1.68567,0.000346736,0.000346736,0.000346736
82,580.595,2.21808,1.75506,1.32452,0.15209,0.2102,0.09947,0.03045,2.67026,2.49872,1.69897,0.000330233,0.000330233,0.000330233
83,587.569,2.2118,1.72644,1.28322,0.18595,0.21174,0.11378,0.03277,2.6773,2.54603,1.68746,0.000313729,0.000313729,0.000313729
84,594.701,2.14951,1.69015,1.29888,0.18588,0.2001,0.10935,0.03175,2.68381,2.51143,1.69945,0.000297226,0.000297226,0.000297226
85,601.659,2.16234,1.71434,1.29568,0.17885,0.17921,0.10893,0.03273,2.70319,2.47173,1.70322,0.000280723,0.000280723,0.000280723
86,608.619,2.13156,1.65215,1.27869,0.15236,0.2202,0.10064,0.03214,2.69614,2.50503,1.69517,0.00026422,0.00026422,0.00026422
87,615.566,2.16245,1.6936,1.32138,0.18065,0.22225,0.11818,0.03501,2.7005,2.49758,1.68645,0.000247716,0.000247716,0.000247716
88,622.546,2.17869,1.64446,1.27209,0.19324,0.19531,0.10936,0.03486,2.69835,2.46979,1.727,0.000231213,0.000231213,0.000231213
89,629.477,2.13825,1.67833,1.28819,0.17498,0.20536,0.1095,0.03331,2.69729,2.42876,1.70188,0.00021471,0.00021471,0.00021471
90,636.604,2.12394,1.65959,1.29465,0.18135,0.20906,0.11284,0.03324,2.66051,2.55857,1.69113,0.000198206,0.000198206,0.000198206
91,644.531,2.07236,1.67578,1.33675,0.17806,0.19419,0.11499,0.03682,2.66468,2.44754,1.68592,0.000181703,0.000181703,0.000181703
92,651.484,2.05095,1.65899,1.33347,0.17051,0.22101,0.11263,0.03447,2.70394,2.52208,1.69721,0.0001652,0.0001652,0.0001652
93,658.432,2.0542,1.63144,1.32944,0.18645,0.19664,0.10987,0.03413,2.72791,2.51179,1.6977,0.000148696,0.000148696,0.000148696
94,665.414,2.04763,1.61729,1.31961,0.16972,0.18695,0.10798,0.03477,2.71568,2.52104,1.71114,0.000132193,0.000132193,0.000132193
95,672.386,2.01324,1.58605,1.3058,0.15778,0.22489,0.11327,0.0346,2.72673,2.51346,1.71083,0.00011569,0.00011569,0.00011569
96,679.572,2.04673,1.58093,1.31576,0.17205,0.20701,0.11194,0.03475,2.72176,2.54506,1.71149,9.91865e-05,9.91865e-05,9.91865e-05
97,686.588,2.03246,1.56906,1.32048,0.16472,0.20879,0.11205,0.03466,2.7348,2.5151,1.71095,8.26832e-05,8.26832e-05,8.26832e-05
98,693.611,2.0215,1.57534,1.31243,0.19,0.19447,0.11363,0.03617,2.70454,2.49737,1.70007,6.61799e-05,6.61799e-05,6.61799e-05
99,700.57,2.02721,1.54797,1.30851,0.18987,0.19419,0.11385,0.03618,2.69343,2.49872,1.69833,4.96766e-05,4.96766e-05,4.96766e-05
100,707.532,2.00319,1.54414,1.288,0.18308,0.18936,0.11243,0.03552,2.69918,2.50785,1.69939,3.31733e-05,3.31733e-05,3.31733e-05
