epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
82,3906.92,1.60876,2.53566,1.13315,1.77505,0,0.75492,0.5761,0.6346,0.27179,0.71989,0.53937,0.58108,0.22394,2.10801,3.25594,1.4493,2.13724,0,0.000330233,0.000330233,0.000330233
83,3953.84,1.61382,2.50461,1.12859,1.77549,0,0.66617,0.62607,0.6273,0.29628,0.69108,0.54451,0.5879,0.23867,2.01671,3.16432,1.47587,2.11057,0,0.000313729,0.000313729,0.000313729
84,4000.76,1.59994,2.51908,1.11277,1.76428,0,0.69888,0.57446,0.58839,0.27312,0.7056,0.54872,0.55225,0.22504,2.07333,3.26592,1.52173,2.13633,0,0.000297226,0.000297226,0.000297226
85,4047.57,1.63078,2.55297,1.14015,1.78314,0,0.77294,0.5293,0.63515,0.27268,0.72328,0.51481,0.58299,0.23643,2.08015,3.10349,1.47554,2.13486,0,0.000280723,0.000280723,0.000280723
86,4094.15,1.61541,2.50497,1.1199,1.78075,0,0.66553,0.5628,0.60872,0.2708,0.68503,0.55345,0.59096,0.23837,2.10534,3.18136,1.48373,2.13203,0,0.00026422,0.00026422,0.00026422
87,4140.79,1.5878,2.49969,1.09311,1.75751,0,0.69696,0.56551,0.63669,0.27987,0.81091,0.53117,0.60375,0.2372,2.08151,3.15958,1.48697,2.14545,0,0.000247716,0.000247716,0.000247716
88,4187.72,1.57927,2.49758,1.09132,1.73868,0,0.69576,0.5628,0.61369,0.26275,0.74076,0.50658,0.56813,0.22539,2.11887,3.27209,1.48248,2.166,0,0.000231213,0.000231213,0.000231213
89,4234.64,1.54059,2.4664,1.06974,1.72916,0,0.75254,0.55498,0.62785,0.28696,0.75324,0.55468,0.60193,0.24231,2.05744,3.20621,1.39977,2.13283,0,0.00021471,0.00021471,0.00021471
90,4281.54,1.58051,2.50573,1.0727,1.7352,0,0.78951,0.51858,0.62847,0.28604,0.78012,0.52102,0.61247,0.2487,2.05378,3.11388,1.40965,2.11853,0,0.000198206,0.000198206,0.000198206
91,4328.37,1.54729,2.45241,1.0682,1.70987,0,0.81419,0.53194,0.62046,0.28127,0.78359,0.50229,0.59739,0.24141,2.04588,3.14649,1.43634,2.10799,0,0.000181703,0.000181703,0.000181703
92,4375.3,1.54681,2.46586,1.07688,1.71381,0,0.81092,0.54756,0.63302,0.28477,0.79723,0.53937,0.60779,0.2484,2.05071,3.16129,1.43742,2.13707,0,0.0001652,0.0001652,0.0001652
93,4422.22,1.54584,2.44296,1.04469,1.70377,0,0.80014,0.59117,0.64536,0.29275,0.79454,0.55947,0.61154,0.25366,2.01888,3.20317,1.43878,2.10631,0,0.000148696,0.000148696,0.000148696
94,4469.2,1.52417,2.40966,1.04798,1.69473,0,0.82693,0.54052,0.62589,0.28744,0.81116,0.53233,0.59679,0.24841,2.01339,3.19536,1.45608,2.10816,0,0.000132193,0.000132193,0.000132193
95,4515.87,1.53957,2.41096,1.03952,1.68557,0,0.80654,0.56911,0.61845,0.27965,0.79335,0.53803,0.57929,0.23647,2.05348,3.22799,1.42515,2.13668,0,0.00011569,0.00011569,0.00011569
96,4562.6,1.52318,2.4346,1.05313,1.70941,0,0.79971,0.57689,0.63611,0.28299,0.7361,0.55413,0.59457,0.24616,2.06334,3.2139,1.43543,2.13718,0,9.91865e-05,9.91865e-05,9.91865e-05
97,4609.28,1.52655,2.41295,1.05027,1.7126,0,0.78565,0.53117,0.6254,0.27883,0.78352,0.52297,0.58717,0.24205,2.07462,3.2198,1.44433,2.14578,0,8.26832e-05,8.26832e-05,8.26832e-05
98,4656.21,1.49052,2.40574,1.02759,1.67913,0,0.79037,0.54515,0.61328,0.27653,0.74672,0.52413,0.58051,0.24343,2.08235,3.24487,1.44351,2.13581,0,6.61799e-05,6.61799e-05,6.61799e-05
99,4702.91,1.47,2.40224,0.99571,1.65992,0,0.79918,0.54523,0.61664,0.28214,0.75506,0.51241,0.58259,0.24705,2.0489,3.20116,1.43722,2.11209,0,4.96766e-05,4.96766e-05,4.96766e-05
100,4749.82,1.51536,2.39038,1.02441,1.67727,0,0.80443,0.55867,0.62484,0.28318,0.76685,0.53236,0.58618,0.24261,2.0567,3.22612,1.42379,2.12816,0,3.31733e-05,3.31733e-05,3.31733e-05
