epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,2003.61,1.71308,0.67264,1.38354,0.1965,0.19715,0.10122,0.02801,3.78159,1.90352,2.70907,1.9632e-05,1.9632e-05,1.9632e-05
180,2014.69,1.73227,0.68502,1.39863,0.16993,0.23008,0.10143,0.02855,3.77963,1.90959,2.71194,1.83439e-05,1.83439e-05,1.83439e-05
181,2025.86,1.69655,0.6596,1.36213,0.17087,0.226,0.10102,0.02872,3.7838,1.91335,2.71321,1.71135e-05,1.71135e-05,1.71135e-05
182,2036.97,1.71061,0.67917,1.39295,0.16437,0.23751,0.09779,0.02756,3.7999,1.91164,2.71969,1.59412e-05,1.59412e-05,1.59412e-05
183,2048.09,1.69018,0.67141,1.37996,0.16682,0.23063,0.09836,0.02799,3.79313,1.89975,2.71567,1.48273e-05,1.48273e-05,1.48273e-05
184,2059.22,1.66953,0.65955,1.36522,0.16476,0.23541,0.09716,0.02819,3.78778,1.90731,2.72113,1.3772e-05,1.3772e-05,1.3772e-05
185,2070.37,1.70028,0.66599,1.37338,0.16799,0.2351,0.09925,0.0277,3.79273,1.90814,2.72631,1.27757e-05,1.27757e-05,1.27757e-05
186,2081.5,1.68916,0.664,1.38149,0.16398,0.23101,0.098,0.02803,3.79694,1.91114,2.7307,1.18384e-05,1.18384e-05,1.18384e-05
187,2092.64,1.69509,0.67017,1.37445,0.16629,0.23677,0.09827,0.02821,3.80469,1.91123,2.73451,1.09606e-05,1.09606e-05,1.09606e-05
188,2103.87,1.75306,0.69362,1.39927,0.16569,0.2457,0.10134,0.02862,3.79776,1.90748,2.73255,1.01424e-05,1.01424e-05,1.01424e-05
189,2115,1.69545,0.66684,1.37627,0.16285,0.24699,0.10107,0.02856,3.80191,1.90339,2.731,9.38391e-06,9.38391e-06,9.38391e-06
190,2126.08,1.71179,0.67864,1.38835,0.16651,0.25705,0.10249,0.02916,3.79473,1.89671,2.72454,8.68544e-06,8.68544e-06,8.68544e-06
191,2137.22,1.66395,0.65181,1.36358,0.16305,0.23937,0.10041,0.02879,3.78827,1.90279,2.72294,8.04714e-06,8.04714e-06,8.04714e-06
192,2148.34,1.7099,0.67881,1.38156,0.16666,0.23137,0.10033,0.02882,3.7923,1.89999,2.72445,7.46914e-06,7.46914e-06,7.46914e-06
193,2159.5,1.69834,0.676,1.37266,0.17069,0.22915,0.10106,0.02896,3.78554,1.90236,2.71496,6.95161e-06,6.95161e-06,6.95161e-06
194,2170.64,1.70543,0.66944,1.37341,0.17179,0.21708,0.10147,0.02869,3.78303,1.9067,2.7101,6.49466e-06,6.49466e-06,6.49466e-06
195,2181.8,1.70614,0.66981,1.37847,0.17213,0.21817,0.09987,0.02819,3.78725,1.90438,2.71484,6.09841e-06,6.09841e-06,6.09841e-06
196,2192.88,1.65389,0.64913,1.34938,0.16518,0.24011,0.10021,0.02886,3.7911,1.9065,2.72168,5.76296e-06,5.76296e-06,5.76296e-06
197,2204,1.67445,0.65572,1.37129,0.17351,0.21913,0.09991,0.0285,3.79035,1.90297,2.72709,5.48838e-06,5.48838e-06,5.48838e-06
198,2215.24,1.70887,0.68091,1.39297,0.16861,0.22598,0.10162,0.0287,3.77963,1.91039,2.71189,5.27476e-06,5.27476e-06,5.27476e-06
199,2226.34,1.7014,0.68907,1.37992,0.17499,0.21965,0.09979,0.02841,3.78812,1.9049,2.71879,5.12213e-06,5.12213e-06,5.12213e-06
200,2237.49,1.6917,0.66997,1.38014,0.17111,0.21954,0.09984,0.02855,3.78402,1.90391,2.70806,5.03053e-06,5.03053e-06,5.03053e-06
