epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
63,1052.71,1.10673,1.93188,0.75895,1.17513,0,0.61999,0.45955,0.48469,0.19653,0.60341,0.44651,0.42905,0.15634,2.32778,3.58807,1.71321,2.31687,0,0.000643795,0.000643795,0.000643795
64,1069.6,1.08749,1.92133,0.73351,1.16519,0,0.7388,0.46817,0.56554,0.23902,0.66337,0.45145,0.52419,0.19785,2.27897,3.4948,1.50539,2.22628,0,0.000627292,0.000627292,0.000627292
65,1086,1.08584,1.86089,0.73312,1.16049,0,0.66325,0.52109,0.57761,0.24124,0.62293,0.49801,0.51316,0.18494,2.26827,3.71801,1.50529,2.34006,0,0.000610789,0.000610789,0.000610789
66,1101.88,1.03265,1.85236,0.70817,1.12569,0,0.67915,0.57118,0.62467,0.26448,0.65693,0.48939,0.56091,0.19679,2.18928,3.77055,1.33654,2.22771,0,0.000594286,0.000594286,0.000594286
67,1118.59,1.05324,1.87511,0.70128,1.1406,0,0.59533,0.53148,0.58128,0.24213,0.58893,0.45997,0.53463,0.18682,2.12427,3.63492,1.33112,2.16657,0,0.000577782,0.000577782,0.000577782
68,1134.65,1.02275,1.82801,0.67379,1.11693,0,0.6332,0.40849,0.49876,0.20583,0.53894,0.39523,0.44156,0.15622,2.25589,3.89173,1.54179,2.25625,0,0.000561279,0.000561279,0.000561279
69,1150.96,1.03671,1.84202,0.68422,1.12845,0,0.63084,0.53784,0.54996,0.24649,0.59736,0.50265,0.52179,0.18713,2.22769,3.74616,1.40217,2.30269,0,0.000544776,0.000544776,0.000544776
70,1167.66,1.00709,1.8203,0.67983,1.1069,0,0.63856,0.42529,0.53936,0.24539,0.66757,0.43732,0.51513,0.19238,2.17956,3.68718,1.5361,2.22569,0,0.000528272,0.000528272,0.000528272
71,1183.95,1.00362,1.82803,0.68036,1.114,0,0.60741,0.51967,0.55258,0.25862,0.61678,0.52365,0.55092,0.19514,2.13494,3.68037,1.45344,2.21599,0,0.000511769,0.000511769,0.000511769
72,1200.03,0.9771,1.77599,0.65776,1.09558,0,0.64723,0.50685,0.57892,0.26237,0.7263,0.45955,0.53371,0.19504,2.15226,3.71556,1.51891,2.26348,0,0.000495266,0.000495266,0.000495266
73,1217.01,0.98333,1.7927,0.64499,1.09864,0,0.55135,0.63108,0.58995,0.26605,0.67985,0.42087,0.49559,0.19529,2.14362,3.86806,1.46848,2.23704,0,0.000478762,0.000478762,0.000478762
74,1233.64,0.9825,1.74862,0.65156,1.0893,0,0.67592,0.47679,0.55901,0.25516,0.72479,0.45318,0.50533,0.18658,2.1378,4.00556,1.36111,2.28598,0,0.000462259,0.000462259,0.000462259
75,1250.34,0.95241,1.72839,0.64882,1.08619,0,0.61293,0.49505,0.57881,0.26339,0.61433,0.49403,0.51304,0.19817,2.14586,3.85697,1.33159,2.31241,0,0.000445756,0.000445756,0.000445756
76,1267.04,0.97819,1.74231,0.65258,1.09285,0,0.76915,0.49823,0.58594,0.25798,0.79776,0.51083,0.55589,0.19842,2.20847,4.03855,1.39166,2.33178,0,0.000429253,0.000429253,0.000429253
77,1283.44,0.94548,1.70975,0.62656,1.06958,0,0.74243,0.48099,0.58632,0.2456,0.71484,0.45071,0.50506,0.18059,2.24048,3.96226,1.44869,2.38828,0,0.000412749,0.000412749,0.000412749
78,1300.07,0.97475,1.78673,0.64327,1.08986,0,0.65742,0.50307,0.582,0.25442,0.63572,0.48519,0.49081,0.17654,2.12129,3.86423,1.46362,2.24576,0,0.000396246,0.000396246,0.000396246
79,1316.56,0.93806,1.71078,0.61281,1.07185,0,0.5948,0.53249,0.56413,0.26004,0.51447,0.49136,0.48899,0.19358,2.14036,3.95543,1.43212,2.27161,0,0.000379743,0.000379743,0.000379743
80,1333.22,0.92069,1.6348,0.60044,1.04414,0,0.66329,0.52829,0.58719,0.2601,0.62828,0.47237,0.52592,0.18646,2.13083,3.87728,1.43366,2.30137,0,0.000363239,0.000363239,0.000363239
81,1349.96,0.91598,1.65974,0.61394,1.07331,0,0.67511,0.46817,0.5372,0.24688,0.63715,0.49597,0.51527,0.19029,2.2291,4.2555,1.62609,2.30756,0,0.000346736,0.000346736,0.000346736
